cups;fecha;hora;consumo_kWh;metodoObtencion;energiaVertida_kWh
83c7fbada9b4;2023/02/12;14:00;0,051;;
83c7fbada9b4;2023/02/12;15:00;0,422;;
83c7fbada9b4;2023/02/12;16:00;0,445;;
83c7fbada9b4;2023/02/12;17:00;0,703;;
83c7fbada9b4;2023/02/12;18:00;0,804;;
83c7fbada9b4;2023/02/12;19:00;0,220;;
83c7fbada9b4;2023/02/12;20:00;0,169;;
83c7fbada9b4;2023/02/12;21:00;0,344;;
83c7fbada9b4;2023/02/12;22:00;0,252;;
83c7fbada9b4;2023/02/12;23:00;1,496;;
83c7fbada9b4;2023/02/12;24:00;0,672;;
83c7fbada9b4;2023/02/13;01:00;0,009;;
83c7fbada9b4;2023/02/13;02:00;0,027;;
83c7fbada9b4;2023/02/13;03:00;0,028;;
83c7fbada9b4;2023/02/13;04:00;0,145;;
83c7fbada9b4;2023/02/13;05:00;0,025;;
83c7fbada9b4;2023/02/13;06:00;0,175;;
83c7fbada9b4;2023/02/13;07:00;0,002;;
83c7fbada9b4;2023/02/13;08:00;0,255;;
83c7fbada9b4;2023/02/13;09:00;0,313;;
83c7fbada9b4;2023/02/13;10:00;0,011;;
83c7fbada9b4;2023/02/13;11:00;0,018;;
83c7fbada9b4;2023/02/13;12:00;0,305;;
83c7fbada9b4;2023/02/13;13:00;0,409;;
83c7fbada9b4;2023/02/13;14:00;1,152;;
83c7fbada9b4;2023/02/13;15:00;0,470;;
83c7fbada9b4;2023/02/13;16:00;0,429;;
83c7fbada9b4;2023/02/13;17:00;1,537;;
83c7fbada9b4;2023/02/13;18:00;1,548;;
83c7fbada9b4;2023/02/13;19:00;0,815;;
83c7fbada9b4;2023/02/13;20:00;0,021;;
83c7fbada9b4;2023/02/13;21:00;0,700;;
83c7fbada9b4;2023/02/13;22:00;0,141;;
83c7fbada9b4;2023/02/13;23:00;0,781;;
83c7fbada9b4;2023/02/13;24:00;1,069;;
83c7fbada9b4;2023/02/14;01:00;0,657;;
83c7fbada9b4;2023/02/14;02:00;0,027;;
83c7fbada9b4;2023/02/14;03:00;0,000;;
83c7fbada9b4;2023/02/14;04:00;0,029;;
83c7fbada9b4;2023/02/14;05:00;0,138;;
83c7fbada9b4;2023/02/14;06:00;0,028;;
83c7fbada9b4;2023/02/14;07:00;0,037;;
83c7fbada9b4;2023/02/14;08:00;0,116;;
83c7fbada9b4;2023/02/14;09:00;0,617;;
83c7fbada9b4;2023/02/14;10:00;0,063;;
83c7fbada9b4;2023/02/14;11:00;0,388;;
83c7fbada9b4;2023/02/14;12:00;0,023;;
83c7fbada9b4;2023/02/14;13:00;0,006;;
83c7fbada9b4;2023/02/14;14:00;0,643;;
83c7fbada9b4;2023/02/14;15:00;1,365;;
83c7fbada9b4;2023/02/14;16:00;1,167;;
83c7fbada9b4;2023/02/14;17:00;1,015;;
83c7fbada9b4;2023/02/14;18:00;0,777;;
83c7fbada9b4;2023/02/14;19:00;0,020;;
83c7fbada9b4;2023/02/14;20:00;0,565;;
83c7fbada9b4;2023/02/14;21:00;2,040;;
83c7fbada9b4;2023/02/14;22:00;1,171;;
83c7fbada9b4;2023/02/14;23:00;0,824;;
83c7fbada9b4;2023/02/14;24:00;0,367;;
83c7fbada9b4;2023/02/15;01:00;1,085;;
83c7fbada9b4;2023/02/15;02:00;0,047;;
83c7fbada9b4;2023/02/15;03:00;0,021;;
83c7fbada9b4;2023/02/15;04:00;0,037;;
83c7fbada9b4;2023/02/15;05:00;0,164;;
83c7fbada9b4;2023/02/15;06:00;0,004;;
83c7fbada9b4;2023/02/15;07:00;0,028;;
83c7fbada9b4;2023/02/15;08:00;0,267;;
83c7fbada9b4;2023/02/15;09:00;0,927;;
83c7fbada9b4;2023/02/15;10:00;1,185;;
83c7fbada9b4;2023/02/15;11:00;0,193;;
83c7fbada9b4;2023/02/15;12:00;0,649;;
83c7fbada9b4;2023/02/15;13:00;0,475;;
83c7fbada9b4;2023/02/15;14:00;1,304;;
83c7fbada9b4;2023/02/15;15:00;1,049;;
83c7fbada9b4;2023/02/15;16:00;0,027;;
83c7fbada9b4;2023/02/15;17:00;0,616;;
83c7fbada9b4;2023/02/15;18:00;1,204;;
83c7fbada9b4;2023/02/15;19:00;0,469;;
83c7fbada9b4;2023/02/15;20:00;0,005;;
83c7fbada9b4;2023/02/15;21:00;0,348;;
83c7fbada9b4;2023/02/15;22:00;1,173;;
83c7fbada9b4;2023/02/15;23:00;1,713;;
83c7fbada9b4;2023/02/15;24:00;0,114;;
83c7fbada9b4;2023/02/16;01:00;0,003;;
83c7fbada9b4;2023/02/16;02:00;0,023;;
83c7fbada9b4;2023/02/16;03:00;0,027;;
83c7fbada9b4;2023/02/16;04:00;0,138;;
83c7fbada9b4;2023/02/16;05:00;0,027;;
83c7fbada9b4;2023/02/16;06:00;0,270;;
83c7fbada9b4;2023/02/16;07:00;0,009;;
83c7fbada9b4;2023/02/16;08:00;0,364;;
83c7fbada9b4;2023/02/16;09:00;0,284;;
83c7fbada9b4;2023/02/16;10:00;0,459;;
83c7fbada9b4;2023/02/16;11:00;1,851;;
83c7fbada9b4;2023/02/16;12:00;1,423;;
83c7fbada9b4;2023/02/16;13:00;0,020;;
83c7fbada9b4;2023/02/16;14:00;0,008;;
83c7fbada9b4;2023/02/16;15:00;0,092;;
83c7fbada9b4;2023/02/16;16:00;0,656;;
83c7fbada9b4;2023/02/16;17:00;0,956;;
83c7fbada9b4;2023/02/16;18:00;0,185;;
83c7fbada9b4;2023/02/16;19:00;1,166;;
83c7fbada9b4;2023/02/16;20:00;0,839;;
83c7fbada9b4;2023/02/16;21:00;1,688;;
83c7fbada9b4;2023/02/16;22:00;0,884;;
83c7fbada9b4;2023/02/16;23:00;1,052;;
83c7fbada9b4;2023/02/16;24:00;0,132;;
83c7fbada9b4;2023/02/17;01:00;0,132;;
83c7fbada9b4;2023/02/17;02:00;0,126;;
83c7fbada9b4;2023/02/17;03:00;0,025;;
83c7fbada9b4;2023/02/17;04:00;0,143;;
83c7fbada9b4;2023/02/17;05:00;0,112;;
83c7fbada9b4;2023/02/17;06:00;0,199;;
83c7fbada9b4;2023/02/17;07:00;0,026;;
83c7fbada9b4;2023/02/17;08:00;0,285;;
83c7fbada9b4;2023/02/17;09:00;0,296;;
83c7fbada9b4;2023/02/17;10:00;0,022;;
83c7fbada9b4;2023/02/17;11:00;0,305;;
83c7fbada9b4;2023/02/17;12:00;1,135;;
83c7fbada9b4;2023/02/17;13:00;1,254;;
83c7fbada9b4;2023/02/17;14:00;0,011;;
83c7fbada9b4;2023/02/17;15:00;0,027;;
83c7fbada9b4;2023/02/17;16:00;0,422;;
83c7fbada9b4;2023/02/17;17:00;0,598;;
83c7fbada9b4;2023/02/17;18:00;0,736;;
83c7fbada9b4;2023/02/17;19:00;0,066;;
83c7fbada9b4;2023/02/17;20:00;0,172;;
83c7fbada9b4;2023/02/17;21:00;0,559;;
83c7fbada9b4;2023/02/17;22:00;0,533;;
83c7fbada9b4;2023/02/17;23:00;0,202;;
83c7fbada9b4;2023/02/17;24:00;0,032;;
83c7fbada9b4;2023/02/18;01:00;0,030;;
83c7fbada9b4;2023/02/18;02:00;0,124;;
83c7fbada9b4;2023/02/18;03:00;0,017;;
83c7fbada9b4;2023/02/18;04:00;0,026;;
83c7fbada9b4;2023/02/18;05:00;0,011;;
83c7fbada9b4;2023/02/18;06:00;0,208;;
83c7fbada9b4;2023/02/18;07:00;0,028;;
83c7fbada9b4;2023/02/18;08:00;0,000;;
83c7fbada9b4;2023/02/18;09:00;0,158;;
83c7fbada9b4;2023/02/18;10:00;0,030;;
83c7fbada9b4;2023/02/18;11:00;0,229;;
83c7fbada9b4;2023/02/18;12:00;0,525;;
83c7fbada9b4;2023/02/18;13:00;1,388;;
83c7fbada9b4;2023/02/18;14:00;1,065;;
83c7fbada9b4;2023/02/18;15:00;1,395;;
83c7fbada9b4;2023/02/18;16:00;1,111;;
83c7fbada9b4;2023/02/18;17:00;0,469;;
83c7fbada9b4;2023/02/18;18:00;1,382;;
83c7fbada9b4;2023/02/18;19:00;0,849;;
83c7fbada9b4;2023/02/18;20:00;0,855;;
83c7fbada9b4;2023/02/18;21:00;0,747;;
83c7fbada9b4;2023/02/18;22:00;0,341;;
83c7fbada9b4;2023/02/18;23:00;0,089;;
83c7fbada9b4;2023/02/18;24:00;0,516;;
83c7fbada9b4;2023/02/19;01:00;0,009;;
83c7fbada9b4;2023/02/19;02:00;0,025;;
83c7fbada9b4;2023/02/19;03:00;0,026;;
83c7fbada9b4;2023/02/19;04:00;0,142;;
83c7fbada9b4;2023/02/19;05:00;0,028;;
